id,title,url,upload_date,matching_questions,similarity,output,volatility_3d,threshold_label,result
683,Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,2024-11-06T01:30:58Z,Will the Democratic candidate win North Carolina by 1%-2.0%?,0.6244596242904663,Impact,0.5744,Impact,1
684,Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,2024-11-06T01:30:58Z,Will the Republican candidate win North Carolina by 3.0%-4.0%?,0.623640775680542,Impact,7.0101,Impact,1
685,Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,2024-11-06T01:30:58Z,Will the Democratic candidate win North Carolina by 3%-4.0%?,0.6233913898468018,Impact,0.5222,Impact,1
686,See the most unforgettable moments of the 2024 election,https://www.youtube.com/watch?v=nGfwZNK97Vo,2024-11-05T14:03:44Z,Will Joe Biden win the 2024 US Presidential Election?,0.6842665672302246,Impact,0.0,No impact,0
687,See the most unforgettable moments of the 2024 election,https://www.youtube.com/watch?v=nGfwZNK97Vo,2024-11-05T14:03:44Z,Will any other Democratic Politician win the 2024 US Presidential Election?,0.6233705878257751,No impact,0.0,No impact,1
688,Pollster issues warning ahead of election based on what he's seeing online,https://www.youtube.com/watch?v=ilILYMV_xW0,2024-11-05T12:35:33Z,"Trump wins 306-232 - AZ, GA, MI, PA, WI, NC",0.6465396881103516,Impact,0.4226,Impact,1
689,Pollster issues warning ahead of election based on what he's seeing online,https://www.youtube.com/watch?v=ilILYMV_xW0,2024-11-05T12:35:33Z,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.6305792927742004,Impact,0.2356,Impact,1
690,Pollster issues warning ahead of election based on what he's seeing online,https://www.youtube.com/watch?v=ilILYMV_xW0,2024-11-05T12:35:33Z,"Trump wins 283-255 - AZ, GA, MI, NV, NC",0.6152304410934448,Impact,1.4579,Impact,1
691,Pollster issues warning ahead of election based on what he's seeing online,https://www.youtube.com/watch?v=ilILYMV_xW0,2024-11-05T12:35:33Z,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.6149674654006958,Impact,0.4495,Impact,1
692,NYT report: Right-wing groups planning potential post-election chaos,https://www.youtube.com/watch?v=xLFqGfr_P7I,2024-11-05T11:58:10Z,"Trump wins 306-232 - AZ, GA, MI, PA, WI, NC",0.6465396881103516,Impact,0.4226,Impact,1
693,NYT report: Right-wing groups planning potential post-election chaos,https://www.youtube.com/watch?v=xLFqGfr_P7I,2024-11-05T11:58:10Z,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.6305792927742004,Impact,0.2356,Impact,1
694,NYT report: Right-wing groups planning potential post-election chaos,https://www.youtube.com/watch?v=xLFqGfr_P7I,2024-11-05T11:58:10Z,"Trump wins 283-255 - AZ, GA, MI, NV, NC",0.6152304410934448,Impact,1.4579,Impact,1
695,NYT report: Right-wing groups planning potential post-election chaos,https://www.youtube.com/watch?v=xLFqGfr_P7I,2024-11-05T11:58:10Z,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.6149674654006958,Impact,0.4495,Impact,1
696,Trump says he was advised not to hit back' at Michelle Obama,https://www.youtube.com/watch?v=ARnA_rTtyx8,2024-11-04T20:02:03Z,"Will there be 175,000,000 or more votes cast in the U.S. Presidential Election?",0.6693345904350281,No impact,0.4292,Impact,0
699,Trump says he was advised not to hit back' at Michelle Obama,https://www.youtube.com/watch?v=ARnA_rTtyx8,2024-11-04T20:02:03Z,"Will there be less than 130,000,000 votes cast in the U.S. Presidential Election?",0.6468958258628845,No impact,0.1778,Impact,0
702,Trump says he was advised not to hit back' at Michelle Obama,https://www.youtube.com/watch?v=ARnA_rTtyx8,2024-11-04T20:02:03Z,"Will there be 160,000,000-165,000,000 votes cast in the U.S. Presidential Election?",0.6406716704368591,No impact,0.7679,Impact,0
704,Trump says he was advised not to hit back' at Michelle Obama,https://www.youtube.com/watch?v=ARnA_rTtyx8,2024-11-04T20:02:03Z,Will there be a 269-269 tie in Electoral College?,0.6384589672088623,No impact,0.7924,Impact,0
708,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will any other Democratic Politician win the 2024 US Presidential Election?,0.7155399322509766,Impact,0.0,No impact,0
709,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.6984546184539795,No impact,0.0,No impact,1
710,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris win the 2024 US Presidential Election?,0.6880924105644226,Impact,0.0332,Impact,1
711,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will any other Republican Politician win the 2024 US Presidential Election?,0.6659824252128601,Impact,0.0,No impact,0
712,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.665084719657898,No impact,0.0,No impact,1
713,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Joe Biden win the 2024 US Presidential Election?,0.6603521704673767,No impact,0.0,No impact,1
714,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Hillary Clinton win the popular vote in the 2024 Presidential Election?,0.6534169912338257,No impact,0.0,No impact,1
715,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Hillary Clinton win the 2024 US Presidential Election?,0.6531968116760254,No impact,0.0,No impact,1
716,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Democrat other than Biden wins the Election?,0.6509643197059631,Impact,0.0384,Impact,1
717,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get 88m or more votes in the 2024 U.S. Presidential Election?,0.6470351219177246,Impact,1.3656,Impact,1
718,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get 80-82m votes in the 2024 U.S. Presidential Election?,0.6433126926422119,Impact,1.4148,Impact,1
719,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get 82-84m votes in the 2024 U.S. Presidential Election?,0.6388528943061829,Impact,1.0762,Impact,1
720,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala get more votes than Biden?,0.6383327841758728,No impact,0.6877,Impact,0
721,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will either Kamala or Trump win every swing state?,0.63685142993927,No impact,2.143,Impact,0
722,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get 84-86m votes in the 2024 U.S. Presidential Election?,0.6341717839241028,Impact,1.4636,Impact,1
723,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get  72-74m votes in the 2024 U.S. Presidential Election?,0.6340231895446777,Impact,3.238,Impact,1
724,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get 78-80m votes in the 2024 U.S. Presidential Election?,0.6319624185562134,Impact,0.3695,Impact,1
725,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get  70-72m votes in the 2024 U.S. Presidential Election?,0.6315165758132935,Impact,0.0721,Impact,1
726,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get 86-88m votes in the 2024 U.S. Presidential Election?,0.6291218996047974,Impact,0.3941,Impact,1
727,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get  74-76m votes in the 2024 U.S. Presidential Election?,0.6264733672142029,Impact,1.2679,Impact,1
728,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Biden wins the Popular Vote?,0.6250512599945068,No impact,0.0,No impact,1
729,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get  68-70m votes in the 2024 U.S. Presidential Election?,0.619812548160553,Impact,1.0987,Impact,1
730,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Will Kamala Harris get  76-78m votes in the 2024 U.S. Presidential Election?,0.616771936416626,Impact,0.0596,Impact,1
731,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,Kamala Harris wins the popular vote?,0.6151205897331238,No impact,0.5706,Impact,0
732,John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,2024-11-04T19:17:17Z,2024 presidential election: Democrats win by 15-34,0.6000651121139526,No impact,0.5368,Impact,0
733,The most likely paths to electoral victory for Trump and Harris,https://www.youtube.com/watch?v=voFux7n0GJ8,2024-11-04T01:13:58Z,"Trump wins 283-255 - AZ, GA, MI, NV, NC",0.6417706608772278,Impact,1.4579,Impact,1
734,The most likely paths to electoral victory for Trump and Harris,https://www.youtube.com/watch?v=voFux7n0GJ8,2024-11-04T01:13:58Z,"Trump wins 306-232 - AZ, GA, MI, PA, WI, NC",0.6222405433654785,Impact,0.6854,Impact,1
735,The most likely paths to electoral victory for Trump and Harris,https://www.youtube.com/watch?v=voFux7n0GJ8,2024-11-04T01:13:58Z,Trump wins a solid blue state?,0.6115124821662903,Impact,0.5641,Impact,1
736,Enten breaks down path to victory for Trump and Harris: Could be an electoral college 'blow out',https://www.youtube.com/watch?v=wt9RluP-8ao,2024-11-02T22:46:43Z,Will 538 correctly call the Presidential Election?,0.6235600709915161,No impact,0.1756,Impact,0
737,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris win the 2024 US Presidential Election?,0.6711217164993286,Impact,0.0761,Impact,1
738,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get 82-84m votes in the 2024 U.S. Presidential Election?,0.6673799753189087,Impact,0.657,Impact,1
739,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris drop out of presidential race?,0.6658252477645874,Impact,0.1775,Impact,1
740,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Kamala Harris wins the popular vote?,0.6638696789741516,Impact,0.048,Impact,1
741,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get 88m or more votes in the 2024 U.S. Presidential Election?,0.6622248291969299,Impact,0.4736,Impact,1
742,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Kamala Harris fires campaign manager?,0.6601441502571106,No impact,0.4004,Impact,0
743,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get 84-86m votes in the 2024 U.S. Presidential Election?,0.6599106788635254,Impact,0.384,Impact,1
744,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get 78-80m votes in the 2024 U.S. Presidential Election?,0.6595349311828613,Impact,0.2864,Impact,1
745,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get 80-82m votes in the 2024 U.S. Presidential Election?,0.6592079401016235,Impact,0.1136,Impact,1
746,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get  72-74m votes in the 2024 U.S. Presidential Election?,0.6530230641365051,Impact,0.1326,Impact,1
747,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get 86-88m votes in the 2024 U.S. Presidential Election?,0.6524629592895508,Impact,0.4395,Impact,1
748,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get  76-78m votes in the 2024 U.S. Presidential Election?,0.6499199867248535,Impact,0.2715,Impact,1
749,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get  74-76m votes in the 2024 U.S. Presidential Election?,0.6444007158279419,Impact,0.0275,Impact,1
750,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get less than 68m votes in the 2024 U.S. Presidential Election?,0.6441243886947632,Impact,0.289,Impact,1
751,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get  70-72m votes in the 2024 U.S. Presidential Election?,0.6428771018981934,Impact,0.0532,Impact,1
753,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris get  68-70m votes in the 2024 U.S. Presidential Election?,0.6384660005569458,Impact,0.1461,Impact,1
754,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris be D-nom for VP on Election Day?,0.6275005340576172,No impact,0.0,No impact,1
755,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris win California by the largest margin?,0.6206328868865967,Impact,0.1568,Impact,1
756,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Kamala Harris blowout victory?,0.6189936995506287,Impact,0.351,Impact,1
757,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Kamala Harris wins a solid red state?,0.6089540123939514,Impact,1.1976,Impact,1
758,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris win another state by the largest margin?,0.6075388193130493,Impact,0.2251,Impact,1
759,We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,2024-11-01T04:40:30Z,Will Kamala Harris win New York by the largest margin?,0.6064948439598083,Impact,0.206,Impact,1
760,Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,2024-11-01T02:30:16Z,Kamala Harris wins the popular vote?,0.7145613431930542,Impact,0.048,Impact,1
761,Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,2024-11-01T02:30:16Z,"Kamala wins 270-268 - MI, PA, WI",0.7013999223709106,Impact,0.1514,Impact,1
762,Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,2024-11-01T02:30:16Z,"Kamala wins 276-262 - PA, NV, MI, WI",0.6918745040893555,Impact,0.2404,Impact,1
