title,url,matching_questions,audio_file,video_file,question_file,text_file,threshold_label
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win another state by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0630.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get  68-70m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0631.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,"Kamala wins 273-265 - GA, MI, NC",/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0632.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win all 6 swing states?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0633.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win Maryland by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0634.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get  74-76m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0635.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get 88m or more votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0637.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get less than 68m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0638.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win New York by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0640.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win California by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0641.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will either Kamala or Trump win every swing state?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0642.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win Massachusetts by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0643.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,"Harris wins the election but loses WI, MI, or PA?",/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0644.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win Vermont by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0645.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Kamala wins Pennsylvania but loses the Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0646.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Canadian officials announce over $20 billion in retaliatory tariffs on US goods,https://www.youtube.com/watch?v=bbdy_rYg5O8,Will Canada remove retaliatory tariffs on USA in March?,/media/user/data/polymarket/data/embbeding/audio/audio_0647.pt,/media/user/data/polymarket/data/embbeding/video/video_0647.pt,/media/user/data/polymarket/data/embbeding/question/question_0647.pt,/media/user/data/polymarket/data/embbeding/text/text_0647.pt,Impact
See how offensive Puerto Rico joke could backfire on Trump in Pennsylvania,https://www.youtube.com/watch?v=byPZCIet300,Will a Democrat win Pennsylvania Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0648.pt,/media/user/data/polymarket/data/embbeding/video/video_0648.pt,/media/user/data/polymarket/data/embbeding/question/question_0648.pt,/media/user/data/polymarket/data/embbeding/text/text_0648.pt,No impact
Military expert reacts to Ukraine striking inside Russia with US-made missiles,https://www.youtube.com/watch?v=c-JejVGWH_s,Ukraine hits Moscow before 2025?,/media/user/data/polymarket/data/embbeding/audio/audio_0649.pt,/media/user/data/polymarket/data/embbeding/video/video_0649.pt,/media/user/data/polymarket/data/embbeding/question/question_0649.pt,/media/user/data/polymarket/data/embbeding/text/text_0649.pt,Impact
'That's not the way to win women': Nikki Haley reacts to messaging from Trump surrogates,https://www.youtube.com/watch?v=c4zDDVKmoKE,Will Nikki Haley win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0650.pt,/media/user/data/polymarket/data/embbeding/video/video_0650.pt,/media/user/data/polymarket/data/embbeding/question/question_0650.pt,/media/user/data/polymarket/data/embbeding/text/text_0650.pt,No impact
'That's not the way to win women': Nikki Haley reacts to messaging from Trump surrogates,https://www.youtube.com/watch?v=c4zDDVKmoKE,Will Nikki Haley win the popular vote in the 2024 Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0650.pt,/media/user/data/polymarket/data/embbeding/video/video_0650.pt,/media/user/data/polymarket/data/embbeding/question/question_0651.pt,/media/user/data/polymarket/data/embbeding/text/text_0650.pt,No impact
Israel and Hezbollah clash on the ground in southern Lebanon,https://www.youtube.com/watch?v=c9XhUsX759k,Israel x Hezbollah Ceasefire in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0652.pt,/media/user/data/polymarket/data/embbeding/video/video_0652.pt,/media/user/data/polymarket/data/embbeding/question/question_0652.pt,/media/user/data/polymarket/data/embbeding/text/text_0652.pt,Impact
Military expert reveals what North Korean troops in Russia says about the state of Putin's military,https://www.youtube.com/watch?v=cam5GpgrpA0,North Korea x South Korea military clash in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0654.pt,/media/user/data/polymarket/data/embbeding/video/video_0654.pt,/media/user/data/polymarket/data/embbeding/question/question_0654.pt,/media/user/data/polymarket/data/embbeding/text/text_0654.pt,Impact
NBC reporter asks Harris about plan if Trump declares victory prematurely on election night,https://www.youtube.com/watch?v=cgKOnZ1PRh4,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0655.pt,/media/user/data/polymarket/data/embbeding/video/video_0655.pt,/media/user/data/polymarket/data/embbeding/question/question_0655.pt,/media/user/data/polymarket/data/embbeding/text/text_0655.pt,Impact
NBC reporter asks Harris about plan if Trump declares victory prematurely on election night,https://www.youtube.com/watch?v=cgKOnZ1PRh4,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0655.pt,/media/user/data/polymarket/data/embbeding/video/video_0655.pt,/media/user/data/polymarket/data/embbeding/question/question_0656.pt,/media/user/data/polymarket/data/embbeding/text/text_0655.pt,Impact
How involved should the US be in the growing crisis in the Middle East? Analysts discuss,https://www.youtube.com/watch?v=ctJcEOCWkk4,Israel military response against Iran by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0657.pt,/media/user/data/polymarket/data/embbeding/video/video_0657.pt,/media/user/data/polymarket/data/embbeding/question/question_0657.pt,/media/user/data/polymarket/data/embbeding/text/text_0657.pt,No impact
How involved should the US be in the growing crisis in the Middle East? Analysts discuss,https://www.youtube.com/watch?v=ctJcEOCWkk4,Israel military response against Iran by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0657.pt,/media/user/data/polymarket/data/embbeding/video/video_0657.pt,/media/user/data/polymarket/data/embbeding/question/question_0657.pt,/media/user/data/polymarket/data/embbeding/text/text_0657.pt,No impact
How involved should the US be in the growing crisis in the Middle East? Analysts discuss,https://www.youtube.com/watch?v=ctJcEOCWkk4,Israel military response against Iran by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0657.pt,/media/user/data/polymarket/data/embbeding/video/video_0657.pt,/media/user/data/polymarket/data/embbeding/question/question_0658.pt,/media/user/data/polymarket/data/embbeding/text/text_0657.pt,No impact
How involved should the US be in the growing crisis in the Middle East? Analysts discuss,https://www.youtube.com/watch?v=ctJcEOCWkk4,Israel military response against Iran by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0657.pt,/media/user/data/polymarket/data/embbeding/video/video_0657.pt,/media/user/data/polymarket/data/embbeding/question/question_0658.pt,/media/user/data/polymarket/data/embbeding/text/text_0657.pt,No impact
How involved should the US be in the growing crisis in the Middle East? Analysts discuss,https://www.youtube.com/watch?v=ctJcEOCWkk4,Israel military response against Iran in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0657.pt,/media/user/data/polymarket/data/embbeding/video/video_0657.pt,/media/user/data/polymarket/data/embbeding/question/question_0659.pt,/media/user/data/polymarket/data/embbeding/text/text_0657.pt,Impact
Rubio points finger at Zelensky for breakdown of Trump meeting,https://www.youtube.com/watch?v=d1-bnv0YWbc,Trump meets with Zelenskyy in March?,/media/user/data/polymarket/data/embbeding/audio/audio_0660.pt,/media/user/data/polymarket/data/embbeding/video/video_0660.pt,/media/user/data/polymarket/data/embbeding/question/question_0660.pt,/media/user/data/polymarket/data/embbeding/text/text_0660.pt,Impact
Rubio points finger at Zelensky for breakdown of Trump meeting,https://www.youtube.com/watch?v=d1-bnv0YWbc,Will Zelenskyy apologize to Trump by Sunday?,/media/user/data/polymarket/data/embbeding/audio/audio_0660.pt,/media/user/data/polymarket/data/embbeding/video/video_0660.pt,/media/user/data/polymarket/data/embbeding/question/question_0661.pt,/media/user/data/polymarket/data/embbeding/text/text_0660.pt,Impact
Israel strikes Iran in high-stakes retaliation,https://www.youtube.com/watch?v=dEipEtIsyEA,Israel strike on Iranian nuclear facility in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0662.pt,/media/user/data/polymarket/data/embbeding/video/video_0662.pt,/media/user/data/polymarket/data/embbeding/question/question_0662.pt,/media/user/data/polymarket/data/embbeding/text/text_0662.pt,Impact
Israel strikes Iran in high-stakes retaliation,https://www.youtube.com/watch?v=dEipEtIsyEA,Another Iran strike on Israel in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0662.pt,/media/user/data/polymarket/data/embbeding/video/video_0662.pt,/media/user/data/polymarket/data/embbeding/question/question_0663.pt,/media/user/data/polymarket/data/embbeding/text/text_0662.pt,Impact
Israel strikes Iran in high-stakes retaliation,https://www.youtube.com/watch?v=dEipEtIsyEA,Israel strikes Iranian oil in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0662.pt,/media/user/data/polymarket/data/embbeding/video/video_0662.pt,/media/user/data/polymarket/data/embbeding/question/question_0664.pt,/media/user/data/polymarket/data/embbeding/text/text_0662.pt,Impact
